"SOURCE","CID","LAC","MCC","MNC","Operator","CGI","Technology","Lon","Lat","SessionId","TestId","NetworkId","SystemName","ADevice","Time","PosId","FileId","BTSLon","BTSLat","BTSLonDiff","BTSLatDiff","BTSDist","BTS2LonDiff","BTS2LatDiff","BTS2Dist","BTS3LonDiff","BTS3LatDiff","BTS3Dist","BTSTech","FloorPlanName","FloorPlanLevel","SessionIdLP","TestIdLP","PosIdLP","NetworkIdLP","RSRP","NumMeasuredCells","ChPSC"
"ZONA07_KOTA DUMAI_DT","121907735","5710","510","10","Telkomsel","121907735-10-510","LTE E-UTRA 1","101.38304","1.631406","2370821947393","0","2370821947393","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:56:52.432","2370821947393","552",,,"101.38304","1.631406",,"101.38304","1.631406",,"101.38304","1.631406",,,,,,,,,"     -98.0","1","250 286"
"ZONA07_KOTA DUMAI_DT","11524127","5710","510","10","Telkomsel","11524127-10-510","LTE E-UTRA 3","101.341665","1.468036","30064771073","0","30064771073","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:37:47.593","30064771073","7",,,"101.341665","1.468036",,"101.341665","1.468036",,"101.341665","1.468036",,,,,,,,,"     -85.0","0","1850 395"
"ZONA07_KOTA DUMAI_DT","121929505","5710","510","10","Telkomsel","121929505-10-510","LTE E-UTRA 1","101.379979","1.555373","309237645313","0","309237645313","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:13:47.13","309237645313","72",,,"101.379979","1.555373",,"101.379979","1.555373",,"101.379979","1.555373",,,,,,,,,"     -81.0","0","250 443"
"ZONA07_KOTA DUMAI_DT","52488479","2001","510","9","Smartfren","52488479-9-510","LTE E-UTRA 5","101.409369","1.599838","463856467969","0","463856467969","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:58:46.359","463856467969","108",,,"101.409369","1.599838",,"101.409369","1.599838",,"101.409369","1.599838",,,,,,,,,"    -105.0","1","2450 94"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.476703","1.657651","674309865473","0","674309865473","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:35:24.377","674309865473","157",,,"101.476703","1.657651",,"101.476703","1.657651",,"101.476703","1.657651",,,,,,,,,"     -87.6","1","1625 177"
"ZONA07_KOTA DUMAI_DT","121912855","5710","510","10","Telkomsel","121912855-10-510","LTE E-UTRA 1","101.415168","1.688971","1318554959873","0","1318554959873","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:08:58.547","1318554959873","307",,,"101.415168","1.688971",,"101.415168","1.688971",,"101.415168","1.688971",,,,,,,,,"     -97.0","9","250 169"
"ZONA07_KOTA DUMAI_DT","58941194","23007","510","11","XL","58941194-11-510","LTE E-UTRA 3","101.448226","1.660731","1533303324673","0","1533303324673","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:44:03.9","1533303324673","357",,,"101.448226","1.660731",,"101.448226","1.660731",,"101.448226","1.660731",,,,,,,,,"     -89.0","1","1325 91"
"ZONA07_KOTA DUMAI_DT","58968325","23007","510","11","XL","58968325-11-510","LTE E-UTRA 3","101.38389","1.623697","2396591751169","0","2396591751169","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:54:38.081","2396591751169","558",,,"101.38389","1.623697",,"101.38389","1.623697",,"101.38389","1.623697",,,,,,,,,"    -101.0","1","1325 37"
"ZONA07_KOTA DUMAI_DT","13602818","35011","510","1","Indosat Ooredoo","13602818-1-510","LTE E-UTRA 3","101.4277","1.669744","2611340115969","0","2611340115969","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:14:24.511","2611340115969","608",,,"101.4277","1.669744",,"101.4277","1.669744",,"101.4277","1.669744",,,,,,,,,"     -81.0","0","1625 364"
"ZONA07_KOTA DUMAI_DT","59024390","23007","510","11","XL","59024390-11-510","LTE E-UTRA 3","101.362644","1.525788","176093659137","0","176093659137","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:22:47.192","176093659137","41",,,"101.362644","1.525788",,"101.362644","1.525788",,"101.362644","1.525788",,,,,,,,,"     -84.0","0","1325 65"
"ZONA07_KOTA DUMAI_DT","52507680","2001","510","9","Smartfren","52507680-9-510","LTE E-UTRA 5","101.476703","1.657651","665719930881","0","665719930881","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:35:21.25","665719930881","155",,,"101.476703","1.657651",,"101.476703","1.657651",,"101.476703","1.657651",,,,,,,,,"     -83.0","1","2450 92"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.444704","1.659022","743029342209","0","743029342209","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:51:29.295","743029342209","173",,,"101.444704","1.659022",,"101.444704","1.659022",,"101.444704","1.659022",,,,,,,,,"     -96.0","1","1625 116"
"ZONA07_KOTA DUMAI_DT","13584899","35011","510","1","Indosat Ooredoo","13584899-1-510","LTE E-UTRA 3","101.38432","1.606569","1035087118337","0","1035087118337","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:32:59.976","1035087118337","241",,,"101.38432","1.606569",,"101.38432","1.606569",,"101.38432","1.606569",,,,,,,,,"    -116.5","7","1625 63"
"ZONA07_KOTA DUMAI_DT","121912343","5710","510","10","Telkomsel","121912343-10-510","LTE E-UTRA 1","101.396836","1.670376","1249835483137","0","1249835483137","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:14:59.405","1249835483137","291",,,"101.396836","1.670376",,"101.396836","1.670376",,"101.396836","1.670376",,,,,,,,,"    -110.0","11","250 37"
"ZONA07_KOTA DUMAI_DT",,,"510","9","Smartfren",,"LTE E-UTRA 5","101.448177","1.660893","1541893259265","0","1541893259265","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:44:04.095","1541893259265","359",,,"101.448177","1.660893",,"101.448177","1.660893",,"101.448177","1.660893",,,,,,,,,"     -80.0","0","2450 297"
"ZONA07_KOTA DUMAI_DT","58968325","23007","510","11","XL","58968325-11-510","LTE E-UTRA 3","101.38304","1.631406","2388001816577","0","2388001816577","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:56:53.325","2388001816577","556",,,"101.38304","1.631406",,"101.38304","1.631406",,"101.38304","1.631406",,,,,,,,,"     -92.0","1","1325 37"
"ZONA07_KOTA DUMAI_DT","13585154","35011","510","1","Indosat Ooredoo","13585154-1-510","LTE E-UTRA 3","101.34834","1.479173","60129542145","0","60129542145","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:34:49.314","60129542145","14",,,"101.34834","1.479173",,"101.34834","1.479173",,"101.34834","1.479173",,,,,,,,,"     -92.0","0","1625 142"
"ZONA07_KOTA DUMAI_DT","51295244","2001","510","9","Smartfren","51295244-9-510","LTE E-UTRA 40","101.403768","1.678626","1713691951105","0","1713691951105","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:03:40.936","1713691951105","399",,,"101.403768","1.678626",,"101.403768","1.678626",,"101.403768","1.678626",,,,,,,,,"    -105.0","6","39050 91"
"ZONA07_KOTA DUMAI_DT","52522273","2001","510","9","Smartfren","52522273-9-510","LTE E-UTRA 5","101.427582","1.669743","2581275344897","0","2581275344897","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:14:25.125","2581275344897","601",,,"101.427582","1.669743",,"101.427582","1.669743",,"101.427582","1.669743",,,,,,,,,"     -81.0","2","2450 172"
"ZONA07_KOTA DUMAI_DT","11955487","5710","510","10","Telkomsel","11955487-10-510","LTE E-UTRA 3","101.443038","1.629095","579820584961","0","579820584961","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:49:47.54","579820584961","135",,,"101.443038","1.629095",,"101.443038","1.629095",,"101.443038","1.629095",,,,,,,,,"    -107.0","0","1850 26"
"ZONA07_KOTA DUMAI_DT","11847455","5710","510","10","Telkomsel","11847455-10-510","LTE E-UTRA 3","101.393422","1.595856","1009317314561","0","1009317314561","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:35:58.008","1009317314561","235",,,"101.393422","1.595856",,"101.393422","1.595856",,"101.393422","1.595856",,,,,,,,,"     -78.0","0","1850 302"
"ZONA07_KOTA DUMAI_DT","11829525","5710","510","10","Telkomsel","11829525-10-510","LTE E-UTRA 3","101.463789","1.676604","1632087572481","0","1632087572481","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:34:52.032","1632087572481","380",,,"101.463789","1.676604",,"101.463789","1.676604",,"101.463789","1.676604",,,,,,,,,"     -72.0","0","1850 364"
"ZONA07_KOTA DUMAI_DT",,"2001","510","9","Smartfren",,"LTE E-UTRA 5","101.384772","1.563755","2022929596417","0","2022929596417","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:15:43.862","2022929596417","471",,,"101.384772","1.563755",,"101.384772","1.563755",,"101.384772","1.563755",,,,,,,,,"     -99.0","0","2450 399"
"ZONA07_KOTA DUMAI_DT","11850527","5710","510","10","Telkomsel","11850527-10-510","LTE E-UTRA 3","101.399651","1.589173","442381631489","0","442381631489","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:01:49.446","442381631489","103",,,"101.399651","1.589173",,"101.399651","1.589173",,"101.399651","1.589173",,,,,,,,,"     -76.0","0","1850 308"
"ZONA07_KOTA DUMAI_DT","52575263","2001","510","9","Smartfren","52575263-9-510","LTE E-UTRA 5","101.415018","1.689071","1301375090689","0","1301375090689","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:09:00.195","1301375090689","303",,,"101.415018","1.689071",,"101.415018","1.689071",,"101.415018","1.689071",,,,,,,,,"     -93.0","3","2450 0"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.415168","1.688971","1309965025281","0","1309965025281","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:08:56.83","1309965025281","305",,,"101.415168","1.688971",,"101.415168","1.688971",,"101.415168","1.688971",,,,,,,,,"    -101.0","2","1625 386"
"ZONA07_KOTA DUMAI_DT","11779349","5710","510","10","Telkomsel","11779349-10-510","LTE E-UTRA 3","101.403768","1.678626","1730871820289","0","1730871820289","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:03:43.607","1730871820289","403",,,"101.403768","1.678626",,"101.403768","1.678626",,"101.403768","1.678626",,,,,,,,,"    -104.6","4","1850 250"
"ZONA07_KOTA DUMAI_DT","52510496","2001","510","9","Smartfren","52510496-9-510","LTE E-UTRA 5","101.441538","1.678051","1769526525953","0","1769526525953","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:52:10.034","1769526525953","412",,,"101.441538","1.678051",,"101.441538","1.678051",,"101.441538","1.678051",,,,,,,,,"     -72.0","0","2450 36"
"ZONA07_KOTA DUMAI_DT","59041284","23007","510","11","XL","59041284-11-510","LTE E-UTRA 3","101.401322","1.632269","2345052143617","0","2345052143617","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:07:08.657","2345052143617","546",,,"101.401322","1.632269",,"101.401322","1.632269",,"101.401322","1.632269",,,,,,,,,"     -84.0","1","1325 162"
"ZONA07_KOTA DUMAI_DT","121907725","5710","510","10","Telkomsel","121907725-10-510","LTE E-UTRA 1","101.385674","1.632645","889058230273","0","889058230273","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:23:59.586","889058230273","207",,,"101.385674","1.632645",,"101.385674","1.632645",,"101.385674","1.632645",,,,,,,,,"     -90.0","0","250 285"
"ZONA07_KOTA DUMAI_DT","13706755","35011","510","1","Indosat Ooredoo","13706755-1-510","LTE E-UTRA 3","101.382174","1.629556","1103806595073","0","1103806595073","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:26:56.763","1103806595073","257",,,"101.382174","1.629556",,"101.382174","1.629556",,"101.382174","1.629556",,,,,,,,,"     -85.0","0","1625 323"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.433289","1.677157","1748051689473","0","1748051689473","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:55:29.383","1748051689473","407",,,"101.433289","1.677157",,"101.433289","1.677157",,"101.433289","1.677157",,,,,,,,,"     -94.5","1","1625 362"
"ZONA07_KOTA DUMAI_DT","122030605","5710","510","10","Telkomsel","122030605-10-510","LTE E-UTRA 1","101.433351","1.677155","1752346656769","0","1752346656769","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:55:28.052","1752346656769","408",,,"101.433351","1.677155",,"101.433351","1.677155",,"101.433351","1.677155",,,,,,,,,"     -81.5","7","250 273"
"ZONA07_KOTA DUMAI_DT","13706755","35011","510","1","Indosat Ooredoo","13706755-1-510","LTE E-UTRA 3","101.38389","1.623697","2392296783873","0","2392296783873","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:54:35.676","2392296783873","557",,,"101.38389","1.623697",,"101.38389","1.623697",,"101.38389","1.623697",,,,,,,,,"     -97.0","0","1625 323"
"ZONA07_KOTA DUMAI_DT","121878295","5710","510","10","Telkomsel","121878295-10-510","LTE E-UTRA 1","101.434345","1.669808","2546915606529","0","2546915606529","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:18:51.311","2546915606529","593",,,"101.434345","1.669808",,"101.434345","1.669808",,"101.434345","1.669808",,,,,,,,,"    -101.0","10","250 121"
"ZONA07_KOTA DUMAI_DT",,"2001","510","9","Smartfren",,"LTE E-UTRA 5","101.352697","1.516375","154618822657","0","154618822657","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:25:45.234","154618822657","36",,,"101.352697","1.516375",,"101.352697","1.516375",,"101.352697","1.516375",,,,,,,,,"    -107.0","0","2450 401"
"ZONA07_KOTA DUMAI_DT","122028045","5710","510","10","Telkomsel","122028045-10-510","LTE E-UTRA 1","101.38491","1.562078","339302416385","0","339302416385","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:10:46.006","339302416385","79",,,"101.38491","1.562078",,"101.38491","1.562078",,"101.38491","1.562078",,,,,,,,,"     -86.5","0","250 231"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.397782","1.587595","399431958529","0","399431958529","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:04:49.169","399431958529","93",,,"101.397782","1.587595",,"101.397782","1.587595",,"101.397782","1.587595",,,,,,,,,"     -84.5","0","1625 65"
"ZONA07_KOTA DUMAI_DT","58927365","23007","510","11","XL","58927365-11-510","LTE E-UTRA 3","101.405779","1.681359","1258425417729","0","1258425417729","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:12:00.026","1258425417729","293",,,"101.405779","1.681359",,"101.405779","1.681359",,"101.405779","1.681359",,,,,,,,,"     -99.0","8","1325 97"
"ZONA07_KOTA DUMAI_DT","52512544","2004","510","9","Smartfren","52512544-9-510","LTE E-UTRA 5","101.463736","1.681197","1443109011457","0","1443109011457","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:53:03.169","1443109011457","336",,,"101.463736","1.681197",,"101.463736","1.681197",,"101.463736","1.681197",,,,,,,,,"     -87.0","0","2450 27"
"ZONA07_KOTA DUMAI_DT","13600257","35011","510","1","Indosat Ooredoo","13600257-1-510","LTE E-UTRA 3","101.463789","1.676604","1627792605185","0","1627792605185","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:34:53.612","1627792605185","379",,,"101.463789","1.676604",,"101.463789","1.676604",,"101.463789","1.676604",,,,,,,,,"    -103.0","2","1625 196"
"ZONA07_KOTA DUMAI_DT","52511265","2001","510","9","Smartfren","52511265-9-510","LTE E-UTRA 5","101.38164","1.630672","2302102470657","0","2302102470657","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:26:45.194","2302102470657","536",,,"101.38164","1.630672",,"101.38164","1.630672",,"101.38164","1.630672",,,,,,,,,"    -100.0","2","2450 23"
"ZONA07_KOTA DUMAI_DT","121863691","5710","510","10","Telkomsel","121863691-10-510","LTE E-UTRA 3","101.373367","1.53335","240518168577","0","240518168577","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:19:46.811","240518168577","56",,,"101.373367","1.53335",,"101.373367","1.53335",,"101.373367","1.53335",,,,,,,,,"     -88.0","0","1850 414"
"ZONA07_KOTA DUMAI_DT","52484640","2001","510","9","Smartfren","52484640-9-510","LTE E-UTRA 5","101.382269","1.629351","1099511627777","0","1099511627777","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:26:59.445","1099511627777","256",,,"101.382269","1.629351",,"101.382269","1.629351",,"101.382269","1.629351",,,,,,,,,"    -107.0","8","2450 16"
"ZONA07_KOTA DUMAI_DT","52502304","2001","510","9","Smartfren","52502304-9-510","LTE E-UTRA 5","0","0","1898375544833","0","1898375544833","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:34:02","1898375544833","442",,,"0","0",,"0","0",,"0","0",,,,,,,,,"    -106.0","5","2450 53"
"ZONA07_KOTA DUMAI_DT","52512544","2004","510","9","Smartfren","52512544-9-510","LTE E-UTRA 5","101.462471","1.677995","2465311227905","0","2465311227905","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:56:58.991","2465311227905","574",,,"101.462471","1.677995",,"101.462471","1.677995",,"101.462471","1.677995",,,,,,,,,"    -100.0","0","39194 221"
"ZONA07_KOTA DUMAI_DT","74403845","23007","510","11","XL","74403845-11-510","LTE E-UTRA 3","101.434345","1.669808","2542620639233","0","2542620639233","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:18:53.281","2542620639233","592",,,"101.434345","1.669808",,"101.434345","1.669808",,"101.434345","1.669808",,,,,,,,,"    -101.0","4","1325 274"
"ZONA07_KOTA DUMAI_DT","13601539","35011","510","1","Indosat Ooredoo","13601539-1-510","LTE E-UTRA 3","101.403036","1.677181","2615635083265","0","2615635083265","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:06:13.092","2615635083265","609",,,"101.403036","1.677181",,"101.403036","1.677181",,"101.403036","1.677181",,,,,,,,,"    -111.0","7","1625 62"
"ZONA07_KOTA DUMAI_DT","122030357","5710","510","10","Telkomsel","122030357-10-510","LTE E-UTRA 3","101.438994","1.677919","1387274436609","0","1387274436609","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:02:59.471","1387274436609","323",,,"101.438994","1.677919",,"101.438994","1.677919",,"101.438994","1.677919",,,,,,,,,"     -78.0","0","1850 229"
"ZONA07_KOTA DUMAI_DT","52502559","2001","510","9","Smartfren","52502559-9-510","LTE E-UTRA 5","101.39967","1.673453","2250562863105","0","2250562863105","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:37:13.987","2250562863105","524",,,"101.39967","1.673453",,"101.39967","1.673453",,"101.39967","1.673453",,,,,,,,,"     -93.0","6","2450 8"
"ZONA07_KOTA DUMAI_DT","13584129","35011","510","1","Indosat Ooredoo","13584129-1-510","LTE E-UTRA 3","101.461662","1.652351","639950127105","0","639950127105","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:38:24.275","639950127105","149",,,"101.461662","1.652351",,"101.461662","1.652351",,"101.461662","1.652351",,,,,,,,,"     -83.9","0","1625 115"
"ZONA07_KOTA DUMAI_DT","59041284","23007","510","11","XL","59041284-11-510","LTE E-UTRA 3","101.401265","1.641611","932007903233","0","932007903233","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:18:00.834","932007903233","217",,,"101.401265","1.641611",,"101.401265","1.641611",,"101.401265","1.641611",,,,,,,,,"    -100.0","2","1325 162"
"ZONA07_KOTA DUMAI_DT","11809311","5710","510","10","Telkomsel","11809311-10-510","LTE E-UTRA 3","101.426738","1.679992","1352914698241","0","1352914698241","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:05:58.731","1352914698241","315",,,"101.426738","1.679992",,"101.426738","1.679992",,"101.426738","1.679992",,,,,,,,,"     -94.6","7","1850 143"
"ZONA07_KOTA DUMAI_DT","122027799","5710","510","10","Telkomsel","122027799-10-510","LTE E-UTRA 1","101.449375","1.658053","2065879269377","0","2065879269377","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:43:45.556","2065879269377","481",,,"101.449375","1.658053",,"101.449375","1.658053",,"101.449375","1.658053",,,,,,,,,"    -102.9","8","250 70"
"ZONA07_KOTA DUMAI_DT","13602051","35011","510","1","Indosat Ooredoo","13602051-1-510","LTE E-UTRA 8","0","0","2138893713409","0","2138893713409","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:19:56.058","2138893713409","498",,,"0","0",,"0","0",,"0","0",,,,,,,,,"    -104.0","0","3652 503"
"ZONA07_KOTA DUMAI_DT","59015686","23007","510","11","XL","59015686-11-510","LTE E-UTRA 3","101.341282","1.467882","2723009265665","0","2723009265665","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 19:51:29.404","2723009265665","634",,,"101.341282","1.467882",,"101.341282","1.467882",,"101.341282","1.467882",,,,,,,,,"     -96.9","0","1325 188"
"ZONA07_KOTA DUMAI_DT","52525857","2001","510","9","Smartfren","52525857-9-510","LTE E-UTRA 5","101.373367","1.53335","219043332097","0","219043332097","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:19:45.389","219043332097","51",,,"101.373367","1.53335",,"101.373367","1.53335",,"101.373367","1.53335",,,,,,,,,"     -74.0","0","2450 401"
"ZONA07_KOTA DUMAI_DT","51231243","2001","510","9","Smartfren","51231243-9-510","LTE E-UTRA 40","101.400194","1.632276","970662608897","0","970662608897","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:00:12.235","970662608897","226",,,"101.400194","1.632276",,"101.400194","1.632276",,"101.400194","1.632276",,,,,,,,,"     -84.0","0","39050 48"
"ZONA07_KOTA DUMAI_DT","11833119","5710","510","10","Telkomsel","11833119-10-510","LTE E-UTRA 3","101.377367","1.616311","1078036791297","0","1078036791297","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:29:59.072","1078036791297","251",,,"101.377367","1.616311",,"101.377367","1.616311",,"101.377367","1.616311",,,,,,,,,"     -86.0","0","1850 146"
"ZONA07_KOTA DUMAI_DT","58934788","23007","510","11","XL","58934788-11-510","LTE E-UTRA 3","101.396836","1.670376","1224065679361","0","1224065679361","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:14:59.861","1224065679361","285",,,"101.396836","1.670376",,"101.396836","1.670376",,"101.396836","1.670376",,,,,,,,,"    -107.0","4","1325 111"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.393422","1.595856","1000727379969","0","1000727379969","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:35:59.82","1000727379969","233",,,"101.393422","1.595856",,"101.393422","1.595856",,"101.393422","1.595856",,,,,,,,,"     -92.5","0","1625 63"
"ZONA07_KOTA DUMAI_DT","11777301","5710","510","10","Telkomsel","11777301-10-510","LTE E-UTRA 3","101.448993","1.67805","1421634174977","0","1421634174977","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:59:59.447","1421634174977","331",,,"101.448993","1.67805",,"101.448993","1.67805",,"101.448993","1.67805",,,,,,,,,"     -81.0","0","1850 109"
"ZONA07_KOTA DUMAI_DT","13584898","35011","510","1","Indosat Ooredoo","13584898-1-510","LTE E-UTRA 3","101.384415","1.575199","2005749727233","0","2005749727233","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:18:03.184","2005749727233","467",,,"101.384415","1.575199",,"101.384415","1.575199",,"101.384415","1.575199",,,,,,,,,"    -100.6","0","1625 64"
"ZONA07_KOTA DUMAI_DT","58941194","23007","510","11","XL","58941194-11-510","LTE E-UTRA 3","101.449375","1.658053","2078764171265","0","2078764171265","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:43:46.743","2078764171265","484",,,"101.449375","1.658053",,"101.449375","1.658053",,"101.449375","1.658053",,,,,,,,,"     -79.0","0","1325 91"
"ZONA07_KOTA DUMAI_DT","121907735","5710","510","10","Telkomsel","121907735-10-510","LTE E-UTRA 1","101.38164","1.630672","2289217568769","0","2289217568769","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:26:45.788","2289217568769","533",,,"101.38164","1.630672",,"101.38164","1.630672",,"101.38164","1.630672",,,,,,,,,"     -89.0","1","250 286"
"ZONA07_KOTA DUMAI_DT","51222805","2001","510","9","Smartfren","51222805-9-510","LTE E-UTRA 40","101.463795","1.676506","2508260900865","0","2508260900865","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:38:01.801","2508260900865","584",,,"101.463795","1.676506",,"101.463795","1.676506",,"101.463795","1.676506",,,,,,,,,"     -96.5","1","39194 188"
"ZONA07_KOTA DUMAI_DT","59165957","23007","510","11","XL","59165957-11-510","LTE E-UTRA 3","101.444704","1.659022","730144440321","0","730144440321","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:51:29.921","730144440321","170",,,"101.444704","1.659022",,"101.444704","1.659022",,"101.444704","1.659022",,,,,,,,,"     -80.0","0","1325 226"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.399954","1.63225","914828034049","0","914828034049","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:21:02.61","914828034049","213",,,"101.399954","1.63225",,"101.399954","1.63225",,"101.399954","1.63225",,,,,,,,,"    -110.0","2","1625 311"
"ZONA07_KOTA DUMAI_DT","13584898","35011","510","1","Indosat Ooredoo","13584898-1-510","LTE E-UTRA 3","101.388296","1.584077","1988569858049","0","1988569858049","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:20:08.535","1988569858049","463",,,"101.388296","1.584077",,"101.388296","1.584077",,"101.388296","1.584077",,,,,,,,,"     -94.0","1","1625 64"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.392207","1.665244","2263447764993","0","2263447764993","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:35:02.053","2263447764993","527",,,"101.392207","1.665244",,"101.392207","1.665244",,"101.392207","1.665244",,,,,,,,,"    -112.0","7","1625 426"
